ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,foul_committed_offensive,injury_stoppage_in_chain,pass_outswinging,pass_miscommunication,bad_behaviour_card,ball_recovery_offensive,pass_straight,50_50,foul_committed_penalty,foul_won_penalty,goalkeeper_punched_out,shot_open_goal,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,shot_saved_off_target,shot_saved_to_post,block_save_block,dribble_no_touch,shot_redirect,shot_follows_dribble,goalkeeper_success_in_play,goalkeeper_lost_in_play,half_start_late_video_start,player_off_permanent,goalkeeper_lost_out,half_end_early_video_end,goalkeeper_success_out
,,,,,,,,,,,,,,,,,2.11282,,,,,,,,,,,,34f6b4ac-fb3a-41bd-9d0c-ee22924d92d2,103,,"[45.6, 52.8]",3773457,1,,,,,-0.3319841,,Right Foot,,,,"[86.5, 38.7]",,Ground Pass,,43.262222,,Incomplete,Lionel Andrés Messi Cuccittini,,,Through Ball,True,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,"['15cf5cc3-e450-4815-9f2f-61b7de50e81e', '6b680646-3438-498b-8234-bad3f61f5a8d']",45,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.366,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.86824,,,,,,,,,,,,f3d004a1-3e62-4333-aecc-db460ec854ea,176,,"[55.6, 24.6]",3773457,2,,,,,1.3884296,,Right Foot,,,,"[62.7, 63.1]",,Ground Pass,,39.1492,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['5547230e-3603-46c5-ab60-6191d407cb5d'],52,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.717,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.088597,,,,,,,,,,,,8d619bd8-f9ce-4f1d-9c43-779db4d194cf,189,,"[89.0, 22.1]",3773457,3,,,,,1.3095778,,Right Foot,,,,"[91.7, 32.2]",,Ground Pass,,10.454664,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['b3287c89-e713-4002-afea-c6f5a6746efd'],6,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.865,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.767814,,,,,,,,,,,,70e68c58-c4a3-4179-85ae-2f4472d57dc3,430,,"[89.0, 46.3]",3773457,8,,,,,1.6563016,,Right Foot,,,,"[88.4, 53.3]",,Ground Pass,,7.025667,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,17,Barcelona,217,['a3ec6aa4-d7c9-4e5e-8f5a-cfd6daacac84'],44,,,,,,,,,,,,,,,,Barcelona,217,00:08:44.993,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.350496,,,,,,,,,,,,66635e53-23c9-4d6b-9d25-3b9e87a59f3a,767,,"[79.5, 53.0]",3773457,15,,,,,-0.19820006,,Right Foot,,,,"[103.4, 48.2]",,High Pass,,24.377243,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,31,Barcelona,217,['75b25f66-ad97-4bbf-9e8d-fcda5eed59f8'],24,,,,,,,,,,,,,,,,Barcelona,217,00:15:24.011,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.477709,,,,,,,,,,,,0480624c-cb07-488d-b254-2ce7a1022a6b,910,,"[89.5, 22.9]",3773457,18,,,,,0.12246106,,Right Foot,,,,"[96.0, 23.7]",,Ground Pass,,6.5490456,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,36,Barcelona,217,['88780399-c8e5-4699-82a6-7c3d9b0bbbd5'],29,,,,,,,,,,,,,,,,Barcelona,217,00:18:29.858,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.343689,,,,,,,,,,,,7bb869b8-86a2-4c36-9d25-c1ca325505ba,978,,"[93.6, 22.4]",3773457,20,,,,,0.31561565,,Right Foot,,,,"[98.5, 24.0]",,Ground Pass,,5.1546097,,Incomplete,Lionel Andrés Messi Cuccittini,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,40,Barcelona,217,"['578bd5d8-70cf-42b8-b6ce-171c135761d4', 'c19167d0-d43f-4133-8be5-72d9a4510bff']",34,,,,,,,,,,,,,,,,Barcelona,217,00:20:34.398,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.812442,,,,,,,,,,,,e7eb5b68-4c1a-4063-91c9-0ad75d57622e,1041,,"[63.5, 56.6]",3773457,21,,,,,2.6379664,,Right Foot,,,,"[58.6, 59.3]",,Ground Pass,,5.5946403,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,43,Barcelona,217,['c516a307-7c8c-4b9c-b3db-8c16c1faba15'],25,,,,,,,,,,,,,,,,Barcelona,217,00:21:25.750,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.147794,,,,,,,,,,,,13bcd46f-6b63-4aa7-9708-da02ef7e0264,1244,,"[53.2, 44.6]",3773457,26,,,,,-0.9668133,,Right Foot,,,,"[67.0, 24.6]",,Ground Pass,,24.298971,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,52,Barcelona,217,['8f28f9cb-5d4a-4867-9895-10096011bbf7'],1,,,,,,,,,,,,,,,,Barcelona,217,00:26:01.124,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.917132,,,,,,,,,,,,a7ce348a-cf79-4a60-b421-b68c906df58b,1320,,"[87.4, 19.7]",3773457,27,,,,,0.8079816,cb2293ec-4c84-438e-b0c3-ba7be743d402,Right Foot,,,,"[111.2, 44.6]",True,High Pass,,34.444885,,,Lionel Andrés Messi Cuccittini,,,Through Ball,True,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,54,Barcelona,217,['f65b1d29-d361-4013-a082-3a50d0c05e9e'],4,,,,,,,,,,,,,,,,Barcelona,217,00:27:04.278,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.410693,,,,,,,,,,,,9c0e45c7-aa54-4d32-8cef-c48fe56b822a,1346,,"[37.4, 41.1]",3773457,28,,,,,0.6796489,,Right Foot,,,,"[57.2, 57.1]",,Ground Pass,,25.45663,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,57,Barcelona,217,['2bb0265d-107e-41f4-8ef2-7f19a163f0b6'],45,,,,,,,,,,,,,,,,Barcelona,217,00:28:45.452,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.792934,,,,,,,,,,,,65aac82f-32dc-4536-9383-062239f7f5c3,1474,,"[83.6, 24.0]",3773457,31,,,,,0.6168408,,Right Foot,,,,"[114.2, 45.7]",,High Pass,,37.513332,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,61,Barcelona,217,['62f3c384-73fa-43bc-ad09-113a1ce836ea'],30,,,,,,,,,,,,,,,,Barcelona,217,00:31:30.798,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.182293,,,,,,,,,,,,08c3fc34-fbf4-4b2c-9711-6d9115536b58,1545,,"[87.6, 50.6]",3773457,32,,,,,0.9953717,,Right Foot,,,,"[99.6, 69.1]",,Ground Pass,,22.051077,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,66,Barcelona,217,"['479354a1-e5e5-4158-ae2b-20ad0cd035fc', '8ae2dcc2-d2f3-4131-99ba-6634ffe3182f']",53,,,,,,,,,,,,,,,,Barcelona,217,00:32:53.930,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.901876,,,,,,,,,,,,0103f485-06b8-4b54-9cf1-4afe1e9e08ef,2341,,"[57.3, 33.9]",3773457,48,,,,,-0.07930353,,Right Foot,,,,"[72.4, 32.7]",,Ground Pass,,15.147607,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,100,Barcelona,217,['a0230a12-bdf8-4811-9894-e81951029db7'],41,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.591,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.476134,,,,,,,,,,,,01747447-1a5b-446f-b31d-4f9241849310,2520,,"[78.2, 24.0]",3773457,52,,,,,1.6070707,,Left Foot,,,,"[77.3, 48.8]",,Ground Pass,,24.816326,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,108,Barcelona,217,['a031544f-3940-41cc-8472-049656b00225'],58,,,,,,,,,,,,,,,,Barcelona,217,00:07:58.855,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.880542,,,,,,,,,,,,e93dac3a-4bcd-4923-be68-5cdcb9cf1ee5,2952,,"[49.0, 50.9]",3773457,62,,,,,0.6368933,,Right Foot,,,,"[56.3, 56.3]",,Ground Pass,,9.080198,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,124,Barcelona,217,['938a4590-eca0-4ff4-bd3d-7918f8e23f9b'],4,,,,,,,,,,,,,,,,Barcelona,217,00:17:04.744,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.857113,,,,,,,,,,,,a7026ce1-99b1-4c84-a727-aed07a247022,3065,,"[67.7, 43.7]",3773457,64,,,,,-1.9490904,,Right Foot,,,,"[64.6, 35.9]",,Ground Pass,,8.39345,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,129,Barcelona,217,['5e72aa5a-78b1-4aef-be6c-5a0c76a56b88'],55,,,,,,,,,,,,,,,,Barcelona,217,00:19:55.824,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.366301,,,,,,,,,,,,1bb897cf-37b6-4d30-b6ec-cf2f9a586dce,3167,,"[49.3, 36.5]",3773457,66,,,,,0.7059637,,Right Foot,,,,"[71.0, 55.0]",,Ground Pass,,28.51561,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,133,Barcelona,217,['504115a7-055a-4706-a909-6960468d0d16'],49,,,,,,,,,,,,,,,,Barcelona,217,00:21:49.314,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2.199024,,,,,,,,,,,,02eef120-d2b4-48c3-b24c-f8d18e86a41d,3338,,"[27.7, 61.3]",3773457,70,,True,,,0.47105488,,Right Foot,,,,"[54.6, 75.0]",,Ground Pass,,30.187746,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,145,Barcelona,217,['29f4363e-5e31-46ff-844a-8be9f77807bc'],39,,,,,,,,,,,,,,,,Barcelona,217,00:25:39.691,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.990691,,,,,,,,,,,,eebb4682-9f10-4486-9879-f022ab80265e,3369,,"[92.0, 64.9]",3773457,71,,,,,2.0344439,,Right Foot,,,,"[91.2, 66.5]",,Ground Pass,,1.7888544,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,151,Barcelona,217,['22bbe1f0-6ecb-4aa1-8ee3-a40cad47e419'],7,,,,,,,,,,,,,,,,Barcelona,217,00:26:07.224,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.78194,,,,,,,,,,,,52f53271-d7bf-4475-8827-0b7e9a2d8e3f,3689,,"[64.2, 60.5]",3773457,79,,,,,0.971621,,Left Foot,,,,"[75.4, 76.9]",,Ground Pass,,19.859507,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,162,Barcelona,217,['11c3e883-cc45-4aa5-8ec6-66fbf8c4f511'],31,,,,,,,,,,,,,,,,Barcelona,217,00:34:31.962,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.780507,,,,,,,,,,,,58e962c2-779f-4f69-8996-ffb6ebfbfc0f,3788,,"[64.9, 45.4]",3773457,81,,,,,0.24647678,,Right Foot,,,,"[96.3, 53.3]",,High Pass,,32.378544,,Incomplete,Lionel Andrés Messi Cuccittini,,,Through Ball,True,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,165,Barcelona,217,"['320bc3c2-b280-4f89-9768-24d8380013eb', '6c3e6186-6c63-48e8-b313-be6838faa7ce']",41,,,,,,,,,,,,,,,,Barcelona,217,00:36:41.094,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.265673,,,,,,,,,,,,d689c685-8c03-462b-867c-30aaa932c0ee,3851,,"[71.4, 56.3]",3773457,84,,,,,-0.112851806,75c64636-43ea-459e-b0ac-572c00ba3307,Right Foot,,,,"[101.4, 52.9]",,High Pass,,30.192053,,,Lionel Andrés Messi Cuccittini,True,,,,Free Kick,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,170,Barcelona,217,['f5d094ce-19ca-4472-bf29-3091f5babeeb'],32,,,,,,,,,,,,,,,,Barcelona,217,00:39:32.253,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.239818,,,,,,,,,,,,56e4d45d-1977-4b5d-a732-65a257989eb1,2637,,"[59.7, 65.0]",3773631,57,,,,,-0.33563855,,Right Foot,,,,"[72.6, 60.5]",,Ground Pass,,13.662357,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,105,Barcelona,217,['eba8e0be-3478-4981-ba7d-e9f657c52b7d'],54,,,,,,,,,,,,,,,,Barcelona,217,00:12:54.833,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.390145,,,,,,,,,,,,72f49d64-5393-47d2-bac6-886b59d42b30,2655,,"[57.1, 51.2]",3773631,58,,,,True,-0.28571305,,,,,,"[73.1, 46.5]",,High Pass,,16.676031,,Incomplete,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,107,Barcelona,217,"['02ccc6af-8343-4018-a0cf-3d8c1d6dbec8', '10af6945-52d8-4227-860f-c4f426979c99', 'aba4b6f4-b02a-43ae-8944-6bd5e0395720']",33,,,,,,,,,,,,,,,,Barcelona,217,00:13:33.993,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.982448,,,,,,,,,,,,d9ab9a28-e944-45fc-bd56-abf723b7f43a,2667,,"[70.6, 61.0]",3773631,58,,,,,0.66981083,,Right Foot,,,,"[85.5, 72.8]",,Ground Pass,,19.006578,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,107,Barcelona,217,['23e9aa47-9664-44b6-a94c-73fdec5f1007'],44,,,,,,,,,,,,,,,,Barcelona,217,00:13:44.326,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.860813,,,,,,,,,,,,a0026b85-a7d0-46e6-a794-fa176266d433,2820,,"[75.9, 56.3]",3773631,62,,,,,-1.0836488,,Right Foot,,,,"[85.7, 37.8]",,Ground Pass,,20.935377,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,112,Barcelona,217,['a0e9e09c-4a03-407f-a138-906d242b011e'],0,,,,,,,,,,,,,,,,Barcelona,217,00:17:00.129,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.124263,,,,,,,,,,,,9b531b57-998e-42d2-a056-ca34fb696a74,2926,,"[35.3, 66.9]",3773631,64,,,,,-0.0747269,,Right Foot,,,,"[54.0, 65.5]",,Ground Pass,,18.752333,,,Lionel Andrés Messi Cuccittini,,,,,Recovery,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,129,Barcelona,217,['a9448b20-2e7c-41e4-a764-8fbcdb7e31e0'],57,,,,,,,,,,,,,,,,Barcelona,217,00:19:57.065,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.844518,,,,,,,,,,,,5252e9c7-2423-41c0-8fcc-17b304bb102a,2975,,"[51.5, 54.0]",3773631,67,,,,,-0.964737,,Right Foot,,,,"[58.5, 43.9]",,Ground Pass,,12.288612,,,Lionel Andrés Messi Cuccittini,,,,,Free Kick,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,133,Barcelona,217,['ad37575b-6a8f-4ed5-ab13-fa43e4157cc8'],1,,,,,,,,,,,,,,,,Barcelona,217,00:22:01.515,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.577427,,,,,,,,,,,,a347cd6e-52a0-4a6c-9aed-8ea5b42e5ac4,3028,,"[90.8, 51.2]",3773631,68,,,,,0.6287963,,Right Foot,,,,"[104.0, 60.8]",,Ground Pass,,16.321764,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,134,Real Betis,218,['278ea4d7-d1b4-4b95-a059-2814241f05cb'],47,,,,,,,,,,,,,,,,Barcelona,217,00:23:47.031,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.236884,,,,,,,,,,,,998d899b-b9b0-41d8-be60-d2abaf1092cf,3071,,"[77.6, 43.4]",3773631,69,,,,,1.0303768,,No Touch,,,,"[81.8, 50.4]",,Ground Pass,,8.163333,True,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,135,Barcelona,217,['264c5da9-f8da-4ae0-9625-e602e63bef10'],14,,,,,,,,,,,,,,,,Barcelona,217,00:24:14.806,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.099791,,,,,,,,,,,,d0f55906-5786-4213-a185-1cb894518eb2,3077,,"[77.6, 42.8]",3773631,69,,,,,0.9347208,,Right Foot,,,,"[82.4, 49.3]",,Ground Pass,,8.080223,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,135,Barcelona,217,['f8bac2de-0174-43bb-86e7-54df2d4411d2'],16,,,,,,,,,,,,,,,,Barcelona,217,00:24:16.901,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.765069,,,,,,,,,,,,d46aff5a-20f9-4b49-91b8-175c296c72de,3384,,"[77.9, 41.4]",3773631,76,,,,,1.3680148,,Left Foot,,,,"[80.1, 52.1]",,Ground Pass,,10.923827,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,143,Barcelona,217,['308438bb-64f3-45b0-936b-880b94f5a264'],21,,,,,,,,,,,,,,,,Barcelona,217,00:31:21.690,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.57203,,,,,,,,,,,,adb08025-1eb9-4eb5-acfa-331d40e71fe0,382,,"[41.1, 47.6]",3773665,7,,,,,-0.5538544,,Right Foot,,,,"[48.7, 42.9]",,Ground Pass,,8.935883,,,Lionel Andrés Messi Cuccittini,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,29,Barcelona,217,['b76c09e2-8065-4297-8423-71bc8fe74d69'],48,,,,,,,,,,,,,,,,Barcelona,217,00:07:48.413,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.234293,,,,,,,,,,,,2ea361b2-66d3-4ea3-96d2-d889360a6ab9,453,,"[57.7, 65.9]",3773665,8,,,,,0.97998476,,Right Foot,,,,"[63.2, 74.1]",,Ground Pass,,9.873702,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,31,Barcelona,217,['f136706a-9de6-4ea2-8816-2a6f55a6285b'],54,,,,,,,,,,,,,,,,Barcelona,217,00:08:54.109,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.599783,,,,,,,,,,,,7ba13acf-2213-4e5e-a1ab-57dedbfcb7b1,527,,"[55.4, 37.2]",3773665,11,,,,,-1.815775,,Right Foot,,,,"[54.8, 34.8]",,Ground Pass,,2.4738634,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,34,Barcelona,217,['e600f103-df76-42e1-ae08-9c93e6c27108'],4,,,,,,,,,,,,,,,,Barcelona,217,00:11:04.822,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.021469,,,,,,,,,,,,4c04f4cd-a6c9-457d-9e74-2b300e06fad3,1057,,"[77.4, 33.3]",3773665,24,,,,,1.5260501,,Right Foot,,,,"[78.3, 53.4]",,Ground Pass,,20.12014,,Incomplete,Lionel Andrés Messi Cuccittini,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,56,Barcelona,217,"['89e7261b-1078-4ab2-83c6-294475b6ca68', '8e940035-b017-4b5b-8d3b-c5021dc17bc9']",26,,,,,,,,,,,,,,,,Barcelona,217,00:24:26.692,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.330318,,,,,,,,,,,,6f71a373-0100-487a-8212-925c4c80d1a7,1060,,"[75.1, 38.9]",3773665,24,,,,,2.4186132,,Right Foot,,,,"[71.7, 41.9]",,Low Pass,,4.5343137,,,Lionel Andrés Messi Cuccittini,,,,,Recovery,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,56,Barcelona,217,['d24aff29-2eb5-4343-91df-95f2f3c2e6aa'],28,,,,,,,,,,,,,,,,Barcelona,217,00:24:28.291,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.966886,,,,,,,,,,,,77dc1ab2-ecd1-456a-bf1b-9057f4935478,1099,,"[71.7, 31.3]",3773665,25,,,,,-0.80967593,,Right Foot,,,,"[93.8, 8.1]",,High Pass,,32.041378,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,58,Barcelona,217,['d4eba4db-2fc0-4a19-92fc-11cab0d51ff4'],6,,,,,,,,,,,,,,,,Barcelona,217,00:25:06.765,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.193084,,,,,,,,,,,,26e76c37-016f-4a6e-b82b-8383f7cff4d3,1169,,"[43.2, 46.2]",3773665,27,,,,,0.32588276,,Right Foot,,,,"[57.7, 51.1]",,Ground Pass,,15.305554,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,62,Barcelona,217,['26222975-8438-43af-9018-09a0d873445b'],52,,,,,,,,,,,,,,,,Barcelona,217,00:27:52.922,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.116158,,,,,,,,,,,,e0a83c91-99ea-42bc-918b-2f395f264e5e,1223,,"[84.2, 61.8]",3773665,28,,,,,-1.5888939,,Right Foot,,,,"[83.8, 39.7]",,Ground Pass,,22.10362,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,62,Barcelona,217,['45421a9a-2e13-4988-afa7-8a96475c38f8'],29,,,,,,,,,,,,,,,,Barcelona,217,00:28:29.726,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.821072,,,,,,,,,,,,95cbafab-aed6-4d8d-abd6-9772d6b2a2bc,1603,,"[48.1, 33.1]",3773665,36,,,,,0.7853982,,Right Foot,,,,"[55.7, 40.7]",,Ground Pass,,10.748023,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,70,Barcelona,217,['9c37c512-eb23-4640-997b-7b01e2471138'],21,,,,,,,,,,,,,,,,Barcelona,217,00:36:21.952,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2.0132,,,,,,,,,,,,500cc73d-d2ff-4b6a-b769-4aa8f757a7ba,1699,,"[51.0, 65.3]",3773665,37,,,,,0.57235444,,Right Foot,,,,"[65.9, 74.9]",,Ground Pass,,17.724842,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,72,Barcelona,217,['c03bb8af-fafa-4d28-939b-06515fe14fa7'],55,,,,,,,,,,,,,,,,Barcelona,217,00:37:55.988,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,
